expt.id,expt.date,plate.name,plate.id,well,uid,cell.line,time,drug1,drug1.conc,drug1.units,drug2,drug2.conc,drug2.units,cell.count,ch2.pos,image.time,orig.cell.count,ch2posfrac,per_via,per_via_std,bliss,loewe_pervia,CI,loewe
HTS018,2017-07-28,PC9c1-O1a,95633,D09,PC9c1-O1a_D09,PC9c1,-16.5,osimertinib,1.2e-08,M,cisplatin,9.8e-11,M,43,0,2017-07-27 22:31:34,43,0.0,0.45758099434699995,0.031291623522900006,0.1773513856455835,,0.4074579471427498,0.6066644757898183
HTS018,2017-07-28,PC9c1-O1a,95633,E09,PC9c1-O1a_E09,PC9c1,-16.5,osimertinib,3.1e-09,M,cisplatin,9.8e-11,M,41,0,2017-07-27 22:31:34,41,0.0,0.604634524967,0.0413478622538,0.20106073122386003,,0.5759831893050305,0.7697642376545285
HTS018,2017-07-28,PC9c1-O1a,95633,F09,PC9c1-O1a_F09,PC9c1,-16.5,osimertinib,7.8e-10,M,cisplatin,9.8e-11,M,29,0,2017-07-27 22:31:34,29,0.0,0.8713863029719999,0.0595896518266,0.11070924219476075,,10.188874227212363,4.195229871430986
HTS018,2017-07-28,PC9c1-O1a,95633,G09,PC9c1-O1a_G09,PC9c1,-16.5,osimertinib,2e-10,M,cisplatin,9.8e-11,M,47,0,2017-07-27 22:31:34,47,0.0,0.62743157669,0.0429068360066,0.39855557501745453,,0.04902817827758337,0.0623620199614858
HTS018,2017-07-28,PC9c1-O1a,95633,H09,PC9c1-O1a_H09,PC9c1,-16.5,osimertinib,0.0,M,cisplatin,9.8e-11,M,39,0,2017-07-27 22:31:34,39,0.0,1.1404059155,0.07798652700139999,,,,
HTS018,2017-07-28,PC9c1-O1a,95633,I09,PC9c1-O1a_I09,PC9c1,-16.5,osimertinib,2e-07,M,everolimus,9.800000000000001e-10,M,44,0,2017-07-27 22:31:34,44,0.0,0.256907057416,0.0175685594908,-0.0395154787539469,,0.5310839954419088,
HTS018,2017-07-28,PC9c1-O1a,95633,J09,PC9c1-O1a_J09,PC9c1,-16.5,osimertinib,5e-08,M,everolimus,9.800000000000001e-10,M,43,0,2017-07-27 22:31:34,43,0.0,0.21128833724100002,0.014448928573100001,-0.03992373523709242,,0.06406641208077044,
HTS018,2017-07-28,PC9c1-O1a,95633,K09,PC9c1-O1a_K09,PC9c1,-16.5,osimertinib,1.2e-08,M,everolimus,9.800000000000001e-10,M,45,0,2017-07-27 22:31:34,45,0.0,0.274923186547,0.0188005904035,0.004077283534630827,,0.04148198695590525,
HTS018,2017-07-28,PC9c1-O1a,95633,L09,PC9c1-O1a_L09,PC9c1,-16.5,osimertinib,3.1e-09,M,everolimus,9.800000000000001e-10,M,47,0,2017-07-27 22:31:34,47,0.0,0.33258509658,0.0227437934706,0.021451588747681105,,0.023393398100717822,
HTS018,2017-07-28,PC9c1-O1a,95633,M09,PC9c1-O1a_M09,PC9c1,-16.5,osimertinib,7.8e-10,M,everolimus,9.800000000000001e-10,M,48,0,2017-07-27 22:31:34,48,0.0,0.35885803990500004,0.0245404656697,0.07269203912830169,,0.00820330767672482,
HTS018,2017-07-28,PC9c1-O1a,95633,N09,PC9c1-O1a_N09,PC9c1,-16.5,osimertinib,2e-10,M,everolimus,9.800000000000001e-10,M,39,0,2017-07-27 22:31:34,39,0.0,0.41970109771799996,0.0287012111608,0.031135726240225314,,0.0043747383238480295,
HTS018,2017-07-28,PC9c1-O1a,95633,O09,PC9c1-O1a_O09,PC9c1,-16.5,osimertinib,0.0,M,everolimus,9.800000000000001e-10,M,27,0,2017-07-27 22:31:34,27,0.0,0.501114443891,0.034268653449,,,,
HTS018,2017-07-28,PC9c1-O1a,95633,O10,PC9c1-O1a_O10,PC9c1,-16.5,osimertinib,0.0,M,everolimus,2.4e-10,M,40,1,2017-07-27 22:31:34,40,0.025,0.528868908283,0.0361666392953,,,,
HTS018,2017-07-28,PC9c1-O1a,95633,N10,PC9c1-O1a_N10,PC9c1,-16.5,osimertinib,2e-10,M,everolimus,2.4e-10,M,36,0,2017-07-27 22:31:34,36,0.0,0.36186315315800005,0.0247459699929,0.11394348504064783,,0.0021832337120920487,
HTS018,2017-07-28,PC9c1-O1a,95633,M10,PC9c1-O1a_M10,PC9c1,-16.5,osimertinib,7.8e-10,M,everolimus,2.4e-10,M,67,0,2017-07-27 22:31:34,67,0.0,0.6297392443559999,0.0430646455937,-0.17428755672228868,,390.41441568755226,4.018455967172782
HTS018,2017-07-28,PC9c1-O1a,95633,L10,PC9c1-O1a_L10,PC9c1,-16.5,osimertinib,3.1e-09,M,everolimus,2.4e-10,M,44,0,2017-07-27 22:31:34,44,0.0,0.28327196225,0.0193715204671,0.09037321510216201,,0.012064970596740197,
HTS018,2017-07-28,PC9c1-O1a,95633,K10,PC9c1-O1a_K10,PC9c1,-16.5,osimertinib,1.2e-08,M,everolimus,2.4e-10,M,48,0,2017-07-27 22:31:34,48,0.0,0.2560319959,0.0175087185099,0.03842104935010121,,0.03145002132984376,
HTS018,2017-07-28,PC9c1-O1a,95633,J10,PC9c1-O1a_J10,PC9c1,-16.5,osimertinib,5e-08,M,everolimus,2.4e-10,M,42,0,2017-07-27 22:31:34,42,0.0,0.24709262591400002,0.0168974007244,-0.06623691304240961,,0.11441838571299136,
HTS018,2017-07-28,PC9c1-O1a,95633,I10,PC9c1-O1a_I10,PC9c1,-16.5,osimertinib,2e-07,M,everolimus,2.4e-10,M,36,0,2017-07-27 22:31:34,36,0.0,0.277520258492,0.018978190868900003,-0.04808834273200244,,0.7175065480714821,
HTS018,2017-07-28,PC9c1-O1a,95633,H10,PC9c1-O1a_H10,PC9c1,-16.5,osimertinib,0.0,M,cisplatin,2.3999999999999998e-11,M,39,0,2017-07-27 22:31:34,39,0.0,0.992746729717,0.0678888706123,,,,
HTS018,2017-07-28,PC9c1-O1a,95633,G10,PC9c1-O1a_G10,PC9c1,-16.5,osimertinib,2e-10,M,cisplatin,2.3999999999999998e-11,M,44,0,2017-07-27 22:31:34,44,0.0,0.5642061731310001,0.038583174076300006,0.32893667692398565,,0.023097106690429754,0.03319249513963218
HTS018,2017-07-28,PC9c1-O1a,95633,F10,PC9c1-O1a_F10,PC9c1,-16.5,osimertinib,7.8e-10,M,cisplatin,2.3999999999999998e-11,M,25,0,2017-07-27 22:31:34,25,0.0,0.730949088784,0.049985869131800004,0.12398521792421169,,0.7483508996499952,0.6866202502802209
HTS018,2017-07-28,PC9c1-O1a,95633,E10,PC9c1-O1a_E10,PC9c1,-16.5,osimertinib,3.1e-09,M,cisplatin,2.3999999999999998e-11,M,30,1,2017-07-27 22:31:34,30,0.0333333333333,0.672628648131,0.0459976325242,0.028745590515674935,,1.3388727099577704,1.5038569990981672
HTS018,2017-07-28,PC9c1-O1a,95633,D10,PC9c1-O1a_D10,PC9c1,-16.5,osimertinib,1.2e-08,M,cisplatin,2.3999999999999998e-11,M,41,0,2017-07-27 22:31:34,41,0.0,0.501664552013,0.0343062725294,0.05105710197167612,,0.6750933490311882,1.0235939504933493
HTS018,2017-07-28,PC9c1-O1a,95633,C10,PC9c1-O1a_C10,PC9c1,-16.5,osimertinib,5e-08,M,cisplatin,2.3999999999999998e-11,M,33,0,2017-07-27 22:31:34,33,0.0,0.34160235970700004,0.0233604379695,-0.002115740826705792,,0.4234197900192078,0.3435653830911898
HTS018,2017-07-28,PC9c1-O1a,95633,B10,PC9c1-O1a_B10,PC9c1,-16.5,osimertinib,2e-07,M,cisplatin,2.3999999999999998e-11,M,37,0,2017-07-27 22:31:34,37,0.0,0.303622131626,0.0207631644527,0.12704751163758982,,1.030409956524292,0.3729481133299839
HTS018,2017-07-28,PC9c1-O1a,95633,B11,PC9c1-O1a_B11,PC9c1,-16.5,osimertinib,2e-07,M,cisplatin,6.0999999999999995e-12,M,28,0,2017-07-27 22:31:34,28,0.0,0.389445904537,0.026632213264599996,0.04418717544511985,,3.0553806948046733,3.7347963418954424
HTS018,2017-07-28,PC9c1-O1a,95633,C11,PC9c1-O1a_C11,PC9c1,-16.5,osimertinib,5e-08,M,cisplatin,6.0999999999999995e-12,M,30,0,2017-07-27 22:31:34,30,0.0,0.390062035404,0.026674347302900005,-0.04823940996374548,,0.7695193204599934,0.9437000169090033
HTS018,2017-07-28,PC9c1-O1a,95633,D11,PC9c1-O1a_D11,PC9c1,-16.5,osimertinib,1.2e-08,M,cisplatin,6.0999999999999995e-12,M,45,0,2017-07-27 22:31:34,45,0.0,0.477366186437,0.032644631602,0.07915874384115373,,0.5113215216529489,0.7730874292124063
HTS018,2017-07-28,PC9c1-O1a,95633,E11,PC9c1-O1a_E11,PC9c1,-16.5,osimertinib,3.1e-09,M,cisplatin,6.0999999999999995e-12,M,32,0,2017-07-27 22:31:34,32,0.0,0.830880740393,0.0568196836014,-0.12468034739635503,,16.157580745525912,8.96974019122012
HTS018,2017-07-28,PC9c1-O1a,95633,F11,PC9c1-O1a_F11,PC9c1,-16.5,osimertinib,7.8e-10,M,cisplatin,6.0999999999999995e-12,M,44,0,2017-07-27 22:31:34,44,0.0,0.646025541909,0.044178382173499994,0.21479156558644885,,0.24014068849055772,0.2909229570133447
HTS018,2017-07-28,PC9c1-O1a,95633,G11,PC9c1-O1a_G11,PC9c1,-16.5,osimertinib,2e-10,M,cisplatin,6.0999999999999995e-12,M,34,0,2017-07-27 22:31:34,34,0.0,0.661158953759,0.045213278797500006,0.23812960997268795,,0.07453858788677316,0.08660717036615752
HTS018,2017-07-28,PC9c1-O1a,95633,H11,PC9c1-O1a_H11,PC9c1,-16.5,osimertinib,0.0,M,cisplatin,6.0999999999999995e-12,M,50,0,2017-07-27 22:31:34,50,0.0,0.9995778174359999,0.0683560137581,,,,
HTS018,2017-07-28,PC9c1-O1a,95633,I11,PC9c1-O1a_I11,PC9c1,-16.5,osimertinib,2e-07,M,everolimus,6.100000000000001e-11,M,41,0,2017-07-27 22:31:34,41,0.0,0.23796363360999997,0.0162731156387,0.07156014613725617,,0.39709532304333567,
HTS018,2017-07-28,PC9c1-O1a,95633,J11,PC9c1-O1a_J11,PC9c1,-16.5,osimertinib,5e-08,M,everolimus,6.100000000000001e-11,M,51,0,2017-07-27 22:31:34,51,0.0,0.242599437286,0.0165901345383,0.0013907837408661805,,0.1067441535676452,
HTS018,2017-07-28,PC9c1-O1a,95633,K11,PC9c1-O1a_K11,PC9c1,-16.5,osimertinib,1.2e-08,M,everolimus,6.100000000000001e-11,M,37,0,2017-07-27 22:31:34,37,0.0,0.276783592239,0.0189278140322,0.12045939473601369,,0.04260051340784246,
HTS018,2017-07-28,PC9c1-O1a,95633,L11,PC9c1-O1a_L11,PC9c1,-16.5,osimertinib,3.1e-09,M,everolimus,6.100000000000001e-11,M,34,0,2017-07-27 22:31:34,34,0.0,0.283200327247,0.0193666217156,0.22087979253614082,,0.012052814334346278,
HTS018,2017-07-28,PC9c1-O1a,95633,M11,PC9c1-O1a_M11,PC9c1,-16.5,osimertinib,7.8e-10,M,everolimus,6.100000000000001e-11,M,40,0,2017-07-27 22:31:34,40,0.0,0.33327927406,0.0227912647175,0.2811650040243143,,0.005938877145523911,
HTS018,2017-07-28,PC9c1-O1a,95633,N11,PC9c1-O1a_N11,PC9c1,-16.5,osimertinib,2e-10,M,everolimus,6.100000000000001e-11,M,41,0,2017-07-27 22:31:34,41,0.0,0.30918345675000003,0.0211434750299,0.3327214351489083,,0.001110397555843247,
HTS018,2017-07-28,PC9c1-O1a,95633,O11,PC9c1-O1a_O11,PC9c1,-16.5,osimertinib,0.0,M,everolimus,6.100000000000001e-11,M,28,0,2017-07-27 22:31:34,28,0.0,0.713490548777,0.048791968887,,,,
HTS018,2017-07-28,PC9c1-O1a,95633,O12,PC9c1-O1a_O12,PC9c1,-16.5,control,0.0,M,control,0.0,M,42,0,2017-07-27 22:31:34,42,0.0,1.07382711236,0.0734335432278,,,,
HTS018,2017-07-28,PC9c1-O1a,95633,N12,PC9c1-O1a_N12,PC9c1,-16.5,osimertinib,2e-10,M,control,0.0,M,38,0,2017-07-27 22:31:34,38,0.0,0.753287738874,0.0515134951418,,,,
HTS018,2017-07-28,PC9c1-O1a,95633,M12,PC9c1-O1a_M12,PC9c1,-16.5,osimertinib,7.8e-10,M,control,0.0,M,44,0,2017-07-27 22:31:34,44,0.0,0.79811516417,0.0545790134504,,,,
HTS018,2017-07-28,PC9c1-O1a,95633,L12,PC9c1-O1a_L12,PC9c1,-16.5,osimertinib,3.1e-09,M,control,0.0,M,49,0,2017-07-27 22:31:34,49,0.0,0.653765831727,0.044707700999999996,,,,
HTS018,2017-07-28,PC9c1-O1a,95633,K12,PC9c1-O1a_K12,PC9c1,-16.5,osimertinib,1.2e-08,M,control,0.0,M,35,0,2017-07-27 22:31:34,35,0.0,0.607088698719,0.04151569064280001,,,,
HTS018,2017-07-28,PC9c1-O1a,95633,J12,PC9c1-O1a_J12,PC9c1,-16.5,osimertinib,5e-08,M,control,0.0,M,35,0,2017-07-27 22:31:34,35,0.0,0.36409456509300003,0.0248985648407,,,,
HTS018,2017-07-28,PC9c1-O1a,95633,I12,PC9c1-O1a_I12,PC9c1,-16.5,osimertinib,2e-07,M,control,0.0,M,47,0,2017-07-27 22:31:34,47,0.0,0.356143897514,0.024354859355299997,,,,
HTS018,2017-07-28,PC9c1-O1a,95633,H12,PC9c1-O1a_H12,PC9c1,-16.5,control,0.0,M,control,0.0,M,54,0,2017-07-27 22:31:34,54,0.0,1.03622114007,0.0708618631504,,,,
HTS018,2017-07-28,PC9c1-O1a,95633,G12,PC9c1-O1a_G12,PC9c1,-16.5,osimertinib,2e-10,M,control,0.0,M,40,0,2017-07-27 22:31:34,40,0.0,0.7012038149400001,0.047951742010699995,,,,
HTS018,2017-07-28,PC9c1-O1a,95633,F12,PC9c1-O1a_F12,PC9c1,-16.5,osimertinib,7.8e-10,M,control,0.0,M,24,0,2017-07-27 22:31:34,24,0.0,0.777277221631,0.0531540131532,,,,
HTS018,2017-07-28,PC9c1-O1a,95633,E12,PC9c1-O1a_E12,PC9c1,-16.5,osimertinib,3.1e-09,M,control,0.0,M,38,0,2017-07-27 22:31:34,38,0.0,0.681880001562,0.0466302852616,,,,
HTS018,2017-07-28,PC9c1-O1a,95633,D12,PC9c1-O1a_D12,PC9c1,-16.5,osimertinib,1.2e-08,M,control,0.0,M,29,0,2017-07-27 22:31:34,29,0.0,0.485974915815,0.033233338567599996,,,,
HTS018,2017-07-28,PC9c1-O1a,95633,C12,PC9c1-O1a_C12,PC9c1,-16.5,osimertinib,5e-08,M,control,0.0,M,51,0,2017-07-27 22:31:34,51,0.0,0.33311261764899996,0.022779867938,,,,
HTS018,2017-07-28,PC9c1-O1a,95633,B12,PC9c1-O1a_B12,PC9c1,-16.5,osimertinib,2e-07,M,control,0.0,M,29,0,2017-07-27 22:31:34,29,0.0,0.384145300942,0.026269732099200003,,,,
HTS018,2017-07-28,PC9c1-O1a,95633,B13,PC9c1-O1a_B13,PC9c1,-16.5,osimertinib,2e-07,M,ensartinib,4e-06,M,34,0,2017-07-27 22:31:34,34,0.0,0.141049556895,0.00964565768019,-0.06648436050345836,,0.06358443779732934,
HTS018,2017-07-28,PC9c1-O1a,95633,C13,PC9c1-O1a_C13,PC9c1,-16.5,osimertinib,5e-08,M,ensartinib,4e-06,M,47,0,2017-07-27 22:31:34,47,0.0,0.13343846269200002,0.00912517388091,-0.07466049492700406,,0.01339482905217063,
HTS018,2017-07-28,PC9c1-O1a,95633,D13,PC9c1-O1a_D13,PC9c1,-16.5,osimertinib,1.2e-08,M,ensartinib,4e-06,M,42,0,2017-07-27 22:31:34,42,0.0,0.147387718996,0.0100790921645,-0.05169070546398205,,0.004728696119328606,
HTS018,2017-07-28,PC9c1-O1a,95633,E13,PC9c1-O1a_E13,PC9c1,-16.5,osimertinib,3.1e-09,M,ensartinib,4e-06,M,39,0,2017-07-27 22:31:34,39,0.0,0.16236894802100002,0.011103581783499999,-0.040934552384601655,,0.0020608941091613134,
HTS018,2017-07-28,PC9c1-O1a,95633,F13,PC9c1-O1a_F13,PC9c1,-16.5,osimertinib,7.8e-10,M,ensartinib,4e-06,M,32,0,2017-07-27 22:31:34,32,0.0,0.167830019418,0.011477036521000001,-0.019808570777034684,,0.000997782760971972,
HTS018,2017-07-28,PC9c1-O1a,95633,G13,PC9c1-O1a_G13,PC9c1,-16.5,osimertinib,2e-10,M,ensartinib,4e-06,M,37,0,2017-07-27 22:31:34,37,0.0,0.16000422837099998,0.0109418707029,-0.0053674364314051926,,0.0005537896549446315,
HTS018,2017-07-28,PC9c1-O1a,95633,H13,PC9c1-O1a_H13,PC9c1,-16.5,osimertinib,0.0,M,ensartinib,4e-06,M,47,0,2017-07-27 22:31:34,47,0.0,0.171881988959,0.0117541299908,,,,
HTS018,2017-07-28,PC9c1-O1a,95633,I13,PC9c1-O1a_I13,PC9c1,-16.5,osimertinib,2e-07,M,ceritinib,4e-06,M,48,0,2017-07-27 22:31:34,48,0.0,0.0874400845541,0.00597958009725,0.2723164204010799,,0.01358633040918299,
HTS018,2017-07-28,PC9c1-O1a,95633,J13,PC9c1-O1a_J13,PC9c1,-16.5,osimertinib,5e-08,M,ceritinib,4e-06,M,57,0,2017-07-27 22:31:34,57,0.0,0.0714953036368,0.00488919809322,0.21209217785344997,,0.0018190647870872428,
HTS018,2017-07-28,PC9c1-O1a,95633,K13,PC9c1-O1a_K13,PC9c1,-16.5,osimertinib,1.2e-08,M,ceritinib,4e-06,M,45,0,2017-07-27 22:31:34,45,0.0,0.07209116788089999,0.0049299462008299995,0.3896205258984335,,0.0004482514803657649,
HTS018,2017-07-28,PC9c1-O1a,95633,L13,PC9c1-O1a_L13,PC9c1,-16.5,osimertinib,3.1e-09,M,ceritinib,4e-06,M,31,0,2017-07-27 22:31:34,31,0.0,0.132308962347,0.00904793313015,0.4535785008348293,,0.0007988658100380859,
HTS018,2017-07-28,PC9c1-O1a,95633,M13,PC9c1-O1a_M13,PC9c1,-16.5,osimertinib,7.8e-10,M,ceritinib,4e-06,M,38,0,2017-07-27 22:31:34,38,0.0,0.637559391282,0.0435994254393,0.07660326902740111,,0.23405313342322856,
HTS018,2017-07-28,PC9c1-O1a,95633,N13,PC9c1-O1a_N13,PC9c1,-16.5,osimertinib,2e-10,M,ceritinib,4e-06,M,36,0,2017-07-27 22:31:34,36,0.0,0.0543606773869,0.0037174486533599997,0.691719189600221,,3.337399844449568e-06,
HTS018,2017-07-28,PC9c1-O1a,95633,O13,PC9c1-O1a_O13,PC9c1,-16.5,osimertinib,0.0,M,ceritinib,4e-06,M,32,0,2017-07-27 22:31:34,32,0.0,0.8292831857899999,0.0567104350141,,,,
HTS018,2017-07-28,PC9c1-O1a,95633,O14,PC9c1-O1a_O14,PC9c1,-16.5,osimertinib,0.0,M,ceritinib,1e-06,M,30,0,2017-07-27 22:31:34,30,0.0,0.9056793745239999,0.0619347795694,,,,
HTS018,2017-07-28,PC9c1-O1a,95633,N14,PC9c1-O1a_N14,PC9c1,-16.5,osimertinib,2e-10,M,ceritinib,1e-06,M,40,0,2017-07-27 22:31:34,40,0.0,0.199404663131,0.0136362648897,0.6154064398267238,,0.00021438349396293342,
HTS018,2017-07-28,PC9c1-O1a,95633,M14,PC9c1-O1a_M14,PC9c1,-16.5,osimertinib,7.8e-10,M,ceritinib,1e-06,M,43,0,2017-07-27 22:31:34,43,0.0,0.817314372793,0.0558919491177,-0.037360790493787044,,3.214496218328361,2.6709443145761274
HTS018,2017-07-28,PC9c1-O1a,95633,L14,PC9c1-O1a_L14,PC9c1,-16.5,osimertinib,3.1e-09,M,ceritinib,1e-06,M,33,0,2017-07-27 22:31:34,33,0.0,0.27290655410799997,0.0186626832268,0.3669547143807393,,0.010435071745309202,
HTS018,2017-07-28,PC9c1-O1a,95633,K14,PC9c1-O1a_K14,PC9c1,-16.5,osimertinib,1.2e-08,M,ceritinib,1e-06,M,41,0,2017-07-27 22:31:34,41,0.0,0.216512670691,0.0148061940135,0.2877333639541243,,0.016812107011551364,
HTS018,2017-07-28,PC9c1-O1a,95633,J14,PC9c1-O1a_J14,PC9c1,-16.5,osimertinib,5e-08,M,ceritinib,1e-06,M,43,0,2017-07-27 22:31:34,43,0.0,0.20968329656399998,0.0143391680515,0.10002916024199832,,0.06233054739634184,
HTS018,2017-07-28,PC9c1-O1a,95633,I14,PC9c1-O1a_I14,PC9c1,-16.5,osimertinib,2e-07,M,ceritinib,1e-06,M,51,0,2017-07-27 22:31:34,51,0.0,0.242998343299,0.0166174136801,0.14990006821088475,,0.42964625826917974,
HTS018,2017-07-28,PC9c1-O1a,95633,H14,PC9c1-O1a_H14,PC9c1,-16.5,osimertinib,0.0,M,ensartinib,1e-06,M,27,0,2017-07-27 22:31:34,27,0.0,0.92241907015,0.06307952172419999,,,,
HTS018,2017-07-28,PC9c1-O1a,95633,G14,PC9c1-O1a_G14,PC9c1,-16.5,osimertinib,2e-10,M,ensartinib,1e-06,M,41,0,2017-07-27 22:31:34,41,0.0,0.49908382024,0.0341297894848,0.3307874576978225,,0.040462279824041325,0.4809811512728152
HTS018,2017-07-28,PC9c1-O1a,95633,F14,PC9c1-O1a_F14,PC9c1,-16.5,osimertinib,7.8e-10,M,ensartinib,1e-06,M,36,0,2017-07-27 22:31:34,36,0.0,0.64228224721,0.04392239739730001,0.15208723760102538,,0.44255165096038834,0.8546702337737742
HTS018,2017-07-28,PC9c1-O1a,95633,E14,PC9c1-O1a_E14,PC9c1,-16.5,osimertinib,3.1e-09,M,ensartinib,1e-06,M,37,0,2017-07-27 22:31:34,37,0.0,0.43831266215000003,0.0299739608479,0.21337517894120933,,0.097253330476652,0.5470043176293511
HTS018,2017-07-28,PC9c1-O1a,95633,D14,PC9c1-O1a_D14,PC9c1,-16.5,osimertinib,1.2e-08,M,ensartinib,1e-06,M,33,0,2017-07-27 22:31:34,33,0.0,0.291741283292,0.0199506940097,0.2218247440326674,,0.05408109333273929,0.3492700371620164
HTS018,2017-07-28,PC9c1-O1a,95633,C14,PC9c1-O1a_C14,PC9c1,-16.5,osimertinib,5e-08,M,ensartinib,1e-06,M,34,0,2017-07-27 22:31:34,34,0.0,0.262788512538,0.017970762121,0.05264836772772208,,0.14582954025623782,
HTS018,2017-07-28,PC9c1-O1a,95633,B14,PC9c1-O1a_B14,PC9c1,-16.5,osimertinib,2e-07,M,ensartinib,1e-06,M,46,0,2017-07-27 22:31:34,46,0.0,0.31483473887200003,0.021529937306,0.08532562427951407,,1.1993332602534352,0.950508263773404
HTS018,2017-07-28,PC9c1-O1a,95633,B15,PC9c1-O1a_B15,PC9c1,-16.5,osimertinib,2e-07,M,ensartinib,2.5e-07,M,33,0,2017-07-27 22:31:34,33,0.0,0.369163670492,0.025245215028800002,0.017618557968685833,,2.3899211045486703,2.659025510467024
HTS018,2017-07-28,PC9c1-O1a,95633,C15,PC9c1-O1a_C15,PC9c1,-16.5,osimertinib,5e-08,M,ensartinib,2.5e-07,M,47,0,2017-07-27 22:31:34,47,0.0,0.30784326051,0.0210518258646,-0.0029520450807816734,,0.27315398029488874,0.1997164082389605
HTS018,2017-07-28,PC9c1-O1a,95633,D15,PC9c1-O1a_D15,PC9c1,-16.5,osimertinib,1.2e-08,M,ensartinib,2.5e-07,M,46,0,2017-07-27 22:31:34,46,0.0,0.517182832666,0.0353674883621,-0.020786310666830177,,0.8155565931270892,1.3340149712178342
HTS018,2017-07-28,PC9c1-O1a,95633,E15,PC9c1-O1a_E15,PC9c1,-16.5,osimertinib,3.1e-09,M,ensartinib,2.5e-07,M,42,0,2017-07-27 22:31:34,42,0.0,0.711748906652,0.04867286689119999,-0.08184825019304809,,2.418884626421276,2.3939112244344583
HTS018,2017-07-28,PC9c1-O1a,95633,F15,PC9c1-O1a_F15,PC9c1,-16.5,osimertinib,7.8e-10,M,ensartinib,2.5e-07,M,40,0,2017-07-27 22:31:34,40,0.0,0.9515037471529999,0.0650684740065,-0.1836915702132239,,375.9736692675004,30.961858203328674
HTS018,2017-07-28,PC9c1-O1a,95633,G15,PC9c1-O1a_G15,PC9c1,-16.5,osimertinib,2e-10,M,ensartinib,2.5e-07,M,70,0,2017-07-27 22:31:34,70,0.0,0.864164099865,0.059095762300100003,-0.062037023388975765,,5.910224361756086,1.18011150908633
HTS018,2017-07-28,PC9c1-O1a,95633,H15,PC9c1-O1a_H15,PC9c1,-16.5,osimertinib,0.0,M,ensartinib,2.5e-07,M,36,0,2017-07-27 22:31:34,36,0.0,0.891580817044,0.06097065134219999,,,,
HTS018,2017-07-28,PC9c1-O1a,95633,I15,PC9c1-O1a_I15,PC9c1,-16.5,osimertinib,2e-07,M,ceritinib,2.5e-07,M,49,0,2017-07-27 22:31:34,49,0.0,0.353605344396,0.024181260693099997,0.09894004610064117,,1.9702016025838824,
HTS018,2017-07-28,PC9c1-O1a,95633,J15,PC9c1-O1a_J15,PC9c1,-16.5,osimertinib,5e-08,M,ceritinib,2.5e-07,M,36,0,2017-07-27 22:31:34,36,0.0,0.28794239563,0.019690907515,0.06878835359426455,,0.2077554137840201,
HTS018,2017-07-28,PC9c1-O1a,95633,K15,PC9c1-O1a_K15,PC9c1,-16.5,osimertinib,1.2e-08,M,ceritinib,2.5e-07,M,29,0,2017-07-27 22:31:34,29,0.0,0.468655599794,0.0320489591391,0.11214140006640677,,0.4628487726351652,
HTS018,2017-07-28,PC9c1-O1a,95633,L15,PC9c1-O1a_L15,PC9c1,-16.5,osimertinib,3.1e-09,M,ceritinib,2.5e-07,M,43,0,2017-07-27 22:31:34,43,0.0,0.6471564271,0.044255717626900004,0.08984392497352223,,0.96925318253655,
HTS018,2017-07-28,PC9c1-O1a,95633,M15,PC9c1-O1a_M15,PC9c1,-16.5,osimertinib,7.8e-10,M,ceritinib,2.5e-07,M,48,0,2017-07-27 22:31:34,48,0.0,0.669627615479,0.045792407252400004,0.22873284648986048,,0.32583427179377605,
HTS018,2017-07-28,PC9c1-O1a,95633,N15,PC9c1-O1a_N15,PC9c1,-16.5,osimertinib,2e-10,M,ceritinib,2.5e-07,M,36,0,2017-07-27 22:31:34,36,0.0,0.486586658534,0.0332751725229,0.4519231393345136,,0.009610193698731298,
HTS018,2017-07-28,PC9c1-O1a,95633,O15,PC9c1-O1a_O15,PC9c1,-16.5,osimertinib,0.0,M,ceritinib,2.5e-07,M,27,0,2017-07-27 22:31:34,27,0.0,1.0431730294700001,0.0713372673048,,,,
HTS018,2017-07-28,PC9c1-O1a,95633,O16,PC9c1-O1a_O16,PC9c1,-16.5,osimertinib,0.0,M,ceritinib,6.3e-08,M,29,0,2017-07-27 22:31:34,29,0.0,1.1403017795200001,0.0779794056745,,,,
HTS018,2017-07-28,PC9c1-O1a,95633,N16,PC9c1-O1a_N16,PC9c1,-16.5,osimertinib,2e-10,M,ceritinib,6.3e-08,M,27,0,2017-07-27 22:31:34,27,0.0,0.877467473662,0.060005511982899995,0.1484259901961914,,3.0902136277846823,1.2503567279316594
HTS018,2017-07-28,PC9c1-O1a,95633,M16,PC9c1-O1a_M16,PC9c1,-16.5,osimertinib,7.8e-10,M,ceritinib,6.3e-08,M,51,1,2017-07-27 22:31:34,51,0.019607843137299998,0.816648935604,0.0558464432723,0.16535692966838333,,3.0783983966032995,1.9123450087081444
HTS018,2017-07-28,PC9c1-O1a,95633,L16,PC9c1-O1a_L16,PC9c1,-16.5,osimertinib,3.1e-09,M,ceritinib,6.3e-08,M,25,0,2017-07-27 22:31:34,25,0.0,0.8353697960269999,0.05712666715319999,-0.029748111766927265,,17.728807245070346,9.603575615327673
